time	count
6796994.00	0.00
6797053.00	1.00
6797067.00	0.00
6797122.00	1.00
6797136.00	0.00
6797191.00	1.00
6797204.00	0.00
6797260.00	1.00
6797273.00	0.00
6797328.00	1.00
6797341.00	0.00
6797396.00	1.00
6797410.00	0.00
6797465.00	1.00
6797479.00	0.00
6797534.00	1.00
6797547.00	0.00
6797602.00	1.00
6797615.00	0.00
6797669.00	1.00
6797683.00	0.00
6797737.00	1.00
6797751.00	0.00
6797806.00	1.00
6797819.00	0.00
6797874.00	1.00
6797888.00	0.00
6797951.00	1.00
6797970.00	0.00
6798031.00	1.00
6798496.00	0.00
6798567.00	1.00
6798584.00	0.00
6798644.00	1.00
6798658.00	0.00
6798715.00	1.00
6798729.00	0.00
6798786.00	1.00
6798799.00	0.00
6798855.00	1.00
6798869.00	0.00
6798925.00	1.00
6798939.00	0.00
6799003.00	1.00
6799017.00	0.00
6799073.00	1.00
6799086.00	0.00
6799142.00	1.00
6799155.00	0.00
6799211.00	1.00
6799224.00	0.00
6799279.00	1.00
6799293.00	0.00
6799349.00	1.00
6799362.00	0.00
6799418.00	1.00
6799432.00	0.00
6799488.00	1.00
6799501.00	0.00
6799556.00	1.00
6799569.00	0.00
6799628.00	1.00
6799646.00	0.00
6799705.00	1.00
6800174.00	0.00
6800253.00	1.00
6800271.00	0.00
6800332.00	1.00
6800346.00	0.00
6800403.00	1.00
6800418.00	0.00
6800474.00	1.00
6800487.00	0.00
6800543.00	1.00
6800556.00	0.00
6800612.00	1.00
6800625.00	0.00
6800680.00	1.00
6800693.00	0.00
6800749.00	1.00
6800762.00	0.00
6800817.00	1.00
6800830.00	0.00
6800886.00	1.00
6800898.00	0.00
6800960.00	1.00
6800973.00	0.00
6801031.00	1.00
6801044.00	0.00
6801100.00	1.00
6801113.00	0.00
6801168.00	1.00
6801180.00	0.00
6801235.00	1.00
6801249.00	0.00
6801307.00	1.00
6801325.00	0.00
6801384.00	1.00
6801846.00	0.00
6801924.00	1.00
6801947.00	0.00
6802009.00	1.00
6802023.00	0.00
6802081.00	1.00
6802094.00	0.00
6802150.00	1.00
6802163.00	0.00
6802219.00	1.00
6802232.00	0.00
6802288.00	1.00
6802301.00	0.00
6802357.00	1.00
6802370.00	0.00
6802426.00	1.00
6802439.00	0.00
6802495.00	1.00
6802509.00	0.00
6802565.00	1.00
6802578.00	0.00
6802634.00	1.00
6802646.00	0.00
6802702.00	1.00
6802715.00	0.00
6802771.00	1.00
6802784.00	0.00
6802840.00	1.00
6802854.00	0.00
6802909.00	1.00
6802922.00	0.00
6802987.00	1.00
6803006.00	0.00
6803065.00	1.00
6803529.00	0.00
6803599.00	1.00
6803616.00	0.00
6803685.00	1.00
6803699.00	0.00
6803757.00	1.00
6803770.00	0.00
6803826.00	1.00
6803839.00	0.00
6803894.00	1.00
6803908.00	0.00
6803970.00	1.00
6803984.00	0.00
6804039.00	1.00
6804053.00	0.00
6804108.00	1.00
6804121.00	0.00
6804179.00	1.00
6804193.00	0.00
6804248.00	1.00
6804261.00	0.00
6804317.00	1.00
6804330.00	0.00
6804385.00	1.00
6804398.00	0.00
6804453.00	1.00
6804467.00	0.00
6804522.00	1.00
6804535.00	0.00
6804590.00	1.00
6804603.00	0.00
6804660.00	1.00
6804679.00	0.00
6804737.00	1.00
6805208.00	0.00
6805278.00	1.00
6805296.00	0.00
6805357.00	1.00
6805370.00	0.00
6805429.00	1.00
6805442.00	0.00
6805501.00	1.00
6805514.00	0.00
6805569.00	1.00
6805582.00	0.00
6805637.00	1.00
6805650.00	0.00
6805705.00	1.00
6805718.00	0.00
6805773.00	1.00
6805786.00	0.00
6805842.00	1.00
6805855.00	0.00
6805910.00	1.00
6805923.00	0.00
6805985.00	1.00
6805998.00	0.00
6806054.00	1.00
6806067.00	0.00
6806122.00	1.00
6806135.00	0.00
6806190.00	1.00
6806203.00	0.00
6806257.00	1.00
6806271.00	0.00
6806327.00	1.00
6806346.00	0.00
6806403.00	1.00
6806868.00	0.00
6806941.00	1.00
6806964.00	0.00
6807034.00	1.00
6807049.00	0.00
6807117.00	1.00
6807131.00	0.00
6807186.00	1.00
6807200.00	0.00
6807256.00	1.00
6807269.00	0.00
6807324.00	1.00
6807337.00	0.00
6807393.00	1.00
6807406.00	0.00
6807462.00	1.00
6807475.00	0.00
6807532.00	1.00
6807546.00	0.00
6807601.00	1.00
6807614.00	0.00
6807670.00	1.00
6807683.00	0.00
6807738.00	1.00
6807751.00	0.00
6807806.00	1.00
6807820.00	0.00
6807875.00	1.00
6807888.00	0.00
6807949.00	1.00
6807963.00	0.00
6808023.00	1.00
6808042.00	0.00
6808100.00	1.00
6808565.00	0.00
6808634.00	1.00
6808651.00	0.00
6808710.00	1.00
6808724.00	0.00
6808780.00	1.00
6808794.00	0.00
6808850.00	1.00
6808863.00	0.00
6808918.00	1.00
6808931.00	0.00
6808995.00	1.00
