time	count
6588336.00	0.00
6588387.00	1.00
6588398.00	0.00
6588447.00	1.00
6588459.00	0.00
6588507.00	1.00
6588518.00	0.00
6588566.00	1.00
6588578.00	0.00
6588626.00	1.00
6588637.00	0.00
6588685.00	1.00
6588696.00	0.00
6588746.00	1.00
6588762.00	0.00
6588812.00	1.00
6589220.00	0.00
6589281.00	1.00
6589296.00	0.00
6589357.00	1.00
6589370.00	0.00
6589421.00	1.00
6589434.00	0.00
6589482.00	1.00
6589493.00	0.00
6589542.00	1.00
6589553.00	0.00
6589602.00	1.00
6589613.00	0.00
6589662.00	1.00
6589673.00	0.00
6589721.00	1.00
6589732.00	0.00
6589780.00	1.00
6589791.00	0.00
6589846.00	1.00
6589858.00	0.00
6589908.00	1.00
6589919.00	0.00
6589979.00	1.00
6589990.00	0.00
6590039.00	1.00
6590050.00	0.00
6590099.00	1.00
6590110.00	0.00
6590157.00	1.00
6590169.00	0.00
6590219.00	1.00
6590235.00	0.00
6590286.00	1.00
6590688.00	0.00
6590751.00	1.00
6590766.00	0.00
6590817.00	1.00
6590834.00	0.00
6590885.00	1.00
6590897.00	0.00
6590946.00	1.00
6590958.00	0.00
6591007.00	1.00
6591018.00	0.00
6591067.00	1.00
6591078.00	0.00
6591126.00	1.00
6591138.00	0.00
6591186.00	1.00
6591197.00	0.00
6591246.00	1.00
6591257.00	0.00
6591305.00	1.00
6591316.00	0.00
6591364.00	1.00
6591375.00	0.00
6591423.00	1.00
6591434.00	0.00
6591492.00	1.00
6591503.00	0.00
6591552.00	1.00
6591563.00	0.00
6591610.00	1.00
6591622.00	0.00
6591672.00	1.00
6591687.00	0.00
6591737.00	1.00
6592147.00	0.00
6592211.00	1.00
6592226.00	0.00
6592279.00	1.00
6592291.00	0.00
6592363.00	1.00
6592377.00	0.00
6592436.00	1.00
6592448.00	0.00
6592502.00	1.00
6592514.00	0.00
6592563.00	1.00
6592577.00	0.00
6592625.00	1.00
6592637.00	0.00
6592686.00	1.00
6592697.00	0.00
6592745.00	1.00
6592757.00	0.00
6592820.00	1.00
6592837.00	0.00
6592888.00	1.00
6592899.00	0.00
6592948.00	1.00
6592959.00	0.00
6593007.00	1.00
6593018.00	0.00
6593078.00	1.00
6593089.00	0.00
6593138.00	1.00
6593149.00	0.00
6593200.00	1.00
6593216.00	0.00
6593267.00	1.00
6593670.00	0.00
6593733.00	1.00
6593748.00	0.00
6593805.00	1.00
6593817.00	0.00
6593884.00	1.00
6593897.00	0.00
6593948.00	1.00
6593960.00	0.00
6594009.00	1.00
6594020.00	0.00
6594070.00	1.00
6594081.00	0.00
6594130.00	1.00
6594141.00	0.00
6594190.00	1.00
6594201.00	0.00
6594249.00	1.00
6594261.00	0.00
6594309.00	1.00
6594321.00	0.00
6594369.00	1.00
6594380.00	0.00
6594433.00	1.00
6594444.00	0.00
6594493.00	1.00
6594504.00	0.00
6594552.00	1.00
6594564.00	0.00
6594612.00	1.00
6594624.00	0.00
6594682.00	1.00
6594699.00	0.00
6594748.00	1.00
6595155.00	0.00
6595226.00	1.00
6595241.00	0.00
6595294.00	1.00
6595306.00	0.00
6595356.00	1.00
6595367.00	0.00
6595416.00	1.00
6595427.00	0.00
6595476.00	1.00
6595487.00	0.00
6595536.00	1.00
6595548.00	0.00
6595596.00	1.00
6595607.00	0.00
6595657.00	1.00
6595668.00	0.00
6595717.00	1.00
6595728.00	0.00
6595779.00	1.00
6595791.00	0.00
6595846.00	1.00
6595858.00	0.00
6595907.00	1.00
6595919.00	0.00
6595967.00	1.00
6595978.00	0.00
6596030.00	1.00
6596042.00	0.00
6596090.00	1.00
6596101.00	0.00
6596151.00	1.00
6596167.00	0.00
6596217.00	1.00
6596619.00	0.00
6596679.00	1.00
6596694.00	0.00
6596761.00	1.00
6596774.00	0.00
6596851.00	1.00
6596864.00	0.00
6596923.00	1.00
6596935.00	0.00
6596988.00	1.00
6596999.00	0.00
6597049.00	1.00
6597060.00	0.00
6597109.00	1.00
6597121.00	0.00
6597169.00	1.00
6597181.00	0.00
6597229.00	1.00
6597240.00	0.00
6597290.00	1.00
6597302.00	0.00
6597350.00	1.00
6597361.00	0.00
6597410.00	1.00
6597422.00	0.00
6597471.00	1.00
6597482.00	0.00
6597531.00	1.00
6597542.00	0.00
6597589.00	1.00
6597600.00	0.00
6597650.00	1.00
6597667.00	0.00
6597717.00	1.00
6598126.00	0.00
6598190.00	1.00
6598205.00	0.00
6598259.00	1.00
6598271.00	0.00
6598320.00	1.00
6598332.00	0.00
6598382.00	1.00
6598394.00	0.00
6598443.00	1.00
6598455.00	0.00
6598504.00	1.00
6598515.00	0.00
6598571.00	1.00
6598583.00	0.00
6598632.00	1.00
6598643.00	0.00
6598693.00	1.00
6598704.00	0.00
6598752.00	1.00
6598764.00	0.00
6598834.00	1.00
6598846.00	0.00
6598895.00	1.00
6598907.00	0.00
6598955.00	1.00
6598966.00	0.00
6599016.00	1.00
6599027.00	0.00
6599078.00	1.00
6599090.00	0.00
6599140.00	1.00
6599155.00	0.00
6599206.00	1.00
6599605.00	0.00
6599667.00	1.00
6599682.00	0.00
6599743.00	1.00
6599756.00	0.00
6599816.00	1.00
6599833.00	0.00
6599883.00	1.00
6599895.00	0.00
6599945.00	1.00
6599957.00	0.00
6600006.00	1.00
6600017.00	0.00
6600067.00	1.00
6600078.00	0.00
6600126.00	1.00
6600138.00	0.00
6600186.00	1.00
6600197.00	0.00
6600246.00	1.00
6600256.00	0.00
6600305.00	1.00
6600316.00	0.00
6600365.00	1.00
6600376.00	0.00
6600425.00	1.00
6600437.00	0.00
6600485.00	1.00
6600496.00	0.00
6600544.00	1.00
6600556.00	0.00
6600606.00	1.00
6600622.00	0.00
6600673.00	1.00
6601090.00	0.00
6601160.00	1.00
6601175.00	0.00
6601234.00	1.00
6601247.00	0.00
6601298.00	1.00
6601310.00	0.00
6601358.00	1.00
6601370.00	0.00
6601419.00	1.00
6601430.00	0.00
6601479.00	1.00
6601490.00	0.00
6601538.00	1.00
6601549.00	0.00
6601597.00	1.00
6601608.00	0.00
6601656.00	1.00
6601668.00	0.00
6601719.00	1.00
6601731.00	0.00
6601779.00	1.00
6601790.00	0.00
6601845.00	1.00
6601857.00	0.00
6601906.00	1.00
6601918.00	0.00
6601966.00	1.00
6601977.00	0.00
6602025.00	1.00
6602036.00	0.00
6602086.00	1.00
6602102.00	0.00
6602152.00	1.00
6602555.00	0.00
6602618.00	1.00
6602633.00	0.00
6602690.00	1.00
6602702.00	0.00
6602780.00	1.00
